gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,80,128,128,5120,torch.int8,asm,0,8,7.3189,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_16x128E,22.92,183.56,0.182
gfx942,80,192,128,5120,torch.int8,asm,1,8,7.5835,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_32x128E,33.18,222.53,0.1825
gfx942,80,128,1280,8192,torch.int8,asm,3,4,14.7532,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_64x128E,181.95,804.03,0.1279
gfx942,80,192,1280,1024,torch.int8,asm,1,1,6.7934,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_32x128E,74.09,294.23,0.0
gfx942,80,192,1280,5120,torch.int8,asm,5,4,14.7099,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_96x128E,171.08,545.77,0.1266
gfx942,80,192,1280,8192,torch.int8,asm,5,4,19.1633,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_96x128E,210.12,654.91,0.1288
gfx942,80,256,1280,8192,torch.int8,asm,3,2,22.3885,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_64x128E,239.8,591.3,0.0662
gfx942,80,320,1280,8192,torch.int8,asm,4,2,25.8821,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_80x128E,259.29,538.07,0.0666
gfx942,80,512,1280,8192,torch.int8,asm,3,1,34.2419,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_64x128E,313.58,466.99,0.0
gfx942,80,1024,1280,8192,torch.int8,asm,7,1,60.6271,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,354.21,354.56,0.0
gfx942,80,2048,1280,8192,torch.int8,asm,7,1,118.4251,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,362.67,274.48,0.0
gfx942,80,4096,1280,8192,torch.int8,asm,7,1,233.2788,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,368.23,233.74,0.0
gfx942,80,8192,1280,8192,torch.int8,asm,6,1,453.0835,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,379.18,217.55,0.0
gfx942,80,16384,1280,8192,torch.int8,asm,7,1,926.2119,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,370.97,201.52,0.0
gfx942,80,64,1536,5120,torch.int8,asm,3,6,10.6691,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_64x128E,94.35,786.25,0.1567
gfx942,80,80,1536,5120,torch.int8,asm,4,6,11.6667,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_80x128E,107.85,730.26,0.1588
gfx942,80,128,1536,5120,torch.int8,asm,3,3,14.8921,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_64x128E,135.19,598.5,0.1017
gfx942,80,150,1536,5120,torch.int8,asm,4,3,15.3652,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_80x128E,153.55,591.8,0.1017
gfx942,80,192,1536,1024,torch.int8,asm,1,1,6.9538,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_32x128E,86.86,339.28,0.0
gfx942,80,192,1536,5120,torch.int8,asm,3,2,17.2532,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_64x128E,175.03,546.98,0.0645
gfx942,80,220,1536,5120,torch.int8,asm,4,2,18.9054,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_80x128E,183.03,511.31,0.0653
gfx942,80,256,1536,5120,torch.int8,asm,5,2,20.7976,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_96x128E,193.61,478.97,0.0645
gfx942,80,384,1536,5120,torch.int8,asm,3,1,24.6804,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_64x128E,244.72,446.1,0.0
gfx942,80,448,1536,5120,torch.int8,asm,4,1,27.7779,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_80x128E,253.67,415.23,0.0
gfx942,80,512,1536,5120,torch.int8,asm,5,1,32.3204,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_96x128E,249.16,373.1,0.0
gfx942,80,128,8192,1024,torch.int8,asm,7,1,15.3831,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,139.6,690.16,0.0
gfx942,80,192,8192,1024,torch.int8,asm,6,1,18.2548,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,176.46,642.62,0.0
gfx942,80,192,8192,5120,torch.int8,asm,6,1,60.0549,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,268.19,767.16,0.0
gfx942,80,256,8192,1024,torch.int8,asm,7,1,28.1363,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,152.65,456.53,0.0
gfx942,80,320,8192,1024,torch.int8,asm,3,1,32.0764,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_64x128E,167.37,435.18,0.0
gfx942,80,512,8192,1024,torch.int8,asm,6,1,33.8085,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,254.08,511.75,0.0
gfx942,80,1024,8192,1024,torch.int8,asm,6,1,64.2316,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,267.47,408.12,0.0
gfx942,80,2048,8192,1024,torch.int8,asm,6,1,123.9609,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,277.18,355.27,0.0
gfx942,80,4096,8192,1024,torch.int8,asm,6,1,232.1688,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,295.99,343.25,0.0
gfx942,80,8192,8192,1024,torch.int8,asm,6,1,459.697,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,298.98,328.47,0.0
gfx942,80,16384,8192,1024,torch.int8,asm,6,1,900.9508,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,305.1,325.88,0.0
gfx942,80,192,1536,5120,torch.float8_e4m3fnuz,cktile,9,0,18.9229,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x64_default,159.59,498.72,0.0
gfx950,256,64,192,1024,torch.float8_e4m3fn,flydsl,989,0,3.199,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x3x0x1_default,7.87,89.63,0.0
gfx950,256,32,384,7168,torch.float8_e4m3fn,ck,10,0,10.6799,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,16.49,281.51,0.0
gfx950,256,64,384,7168,torch.float8_e4m3fn,ck,10,0,10.0171,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,35.17,325.49,0.0
gfx950,256,96,384,7168,torch.float8_e4m3fn,ck,8,0,10.3046,a8w8_bpreshuffle_128x32x16x512_16x16_16x16_32x4x1_32x4x1_1x32x1x4_4x4x1_1x1_intrawave_v1,51.29,341.05,0.0
gfx950,256,256,384,7168,torch.float8_e4m3fn,ck,10,0,9.4593,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,148.98,505.76,0.0
gfx950,256,512,384,7168,torch.float8_e4m3fn,flydsl,767,0,11.6866,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x2x0x2_default,241.18,583.21,0.0
gfx950,256,1024,384,7168,torch.float8_e4m3fn,flydsl,776,0,13.3134,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x2x0x2_default,423.42,817.14,0.0
gfx950,256,2048,384,7168,torch.float8_e4m3fn,cktile,152,0,18.6948,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x512_1x4x1_16x16x128_default,603.07,1016.62,0.0
gfx950,256,4096,384,7168,torch.float8_e4m3fn,flydsl,458,0,25.4051,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x1x0x2_default,887.56,1387.85,0.0
gfx950,256,8192,384,7168,torch.float8_e4m3fn,flydsl,792,0,34.7994,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x2x0x2_default,1295.92,1947.28,0.0
gfx950,256,16384,384,7168,torch.float8_e4m3fn,ck,149,0,54.0722,a8w8_bpreshuffle_256x128x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1668.03,2455.53,0.0
gfx950,256,1,800,5120,torch.float8_e4m3fn,ck,10,0,8.6917,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.94,472.03,0.0
gfx950,256,16,800,5120,torch.float8_e4m3fn,ck,10,0,8.2944,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,15.8,506.79,0.0
gfx950,256,32,800,5120,torch.float8_e4m3fn,ck,8,0,8.5999,a8w8_bpreshuffle_128x32x16x512_16x16_16x16_32x4x1_32x4x1_1x32x1x4_4x4x1_1x1_intrawave_v1,30.48,501.29,0.0
gfx950,256,64,800,5120,torch.float8_e4m3fn,ck,10,0,8.3239,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,62.99,543.75,0.0
gfx950,256,128,800,5120,torch.float8_e4m3fn,ck,24,0,8.2591,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,126.96,600.08,0.0
gfx950,256,256,800,5120,torch.float8_e4m3fn,ck,10,0,9.7206,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,215.74,598.35,0.0
gfx950,256,512,800,5120,torch.float8_e4m3fn,ck,10,0,14.8326,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,282.78,508.11,0.0
gfx950,256,1024,800,5120,torch.float8_e4m3fn,ck,10,0,22.0756,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,379.99,497.26,0.0
gfx950,256,2048,800,5120,torch.float8_e4m3fn,ck,10,0,39.1074,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,429.0,456.65,0.0
gfx950,256,4096,800,5120,torch.float8_e4m3fn,ck,69,0,42.7898,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,784.17,738.99,0.0
gfx950,256,8192,800,5120,torch.float8_e4m3fn,ck,69,0,55.2653,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1214.3,1070.22,0.0
gfx950,256,16384,800,5120,torch.float8_e4m3fn,ck,69,0,96.4525,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1391.54,1183.97,0.0
gfx950,256,32768,800,5120,torch.float8_e4m3fn,ck,57,0,170.0227,a8w8_bpreshuffle_256x160x160x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4x4x1_1x1_intrawave_v3,1578.82,1319.22,0.0
gfx950,256,96,1024,7168,torch.float8_e4m3fn,ck,10,0,10.9919,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,128.21,748.26,0.0
gfx950,256,128,1024,7168,torch.float8_e4m3fn,ck,8,0,11.0339,a8w8_bpreshuffle_128x32x16x512_16x16_16x16_32x4x1_32x4x1_1x32x1x4_4x4x1_1x1_intrawave_v1,170.3,772.14,0.0
gfx950,256,256,1024,7168,torch.float8_e4m3fn,ck,11,0,11.9595,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,314.24,811.01,0.0
gfx950,256,512,1024,7168,torch.float8_e4m3fn,cktile,9,0,13.7695,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x128_default,545.86,875.75,0.0
gfx950,256,1024,1024,7168,torch.float8_e4m3fn,ck,114,0,19.6079,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,766.65,855.64,0.0
gfx950,256,2048,1024,7168,torch.float8_e4m3fn,flydsl,626,0,27.5555,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x1x0x2_default,1091.06,951.33,0.0
gfx950,256,4096,1024,7168,torch.float8_e4m3fn,flydsl,1280,0,40.8095,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x3x0x2_default,1473.42,1104.86,0.0
gfx950,256,8192,1024,7168,torch.float8_e4m3fn,ck,154,0,62.6397,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1919.85,1322.44,0.0
gfx950,256,16384,1024,7168,torch.float8_e4m3fn,ck,33,0,110.6249,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2174.18,1431.28,0.0
gfx950,256,1,1280,8192,torch.float8_e4m3fn,ck,10,0,12.7699,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,1.64,821.97,0.0
gfx950,256,16,1280,8192,torch.float8_e4m3fn,ck,10,0,12.5805,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,26.67,847.17,0.0
gfx950,256,32,1280,8192,torch.float8_e4m3fn,ck,10,0,11.5596,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,58.05,936.87,0.0
gfx950,256,64,1280,8192,torch.float8_e4m3fn,ck,8,0,11.6259,a8w8_bpreshuffle_128x32x16x512_16x16_16x16_32x4x1_32x4x1_1x32x1x4_4x4x1_1x1_intrawave_v1,115.45,961.12,0.0
gfx950,256,128,1280,8192,torch.float8_e4m3fn,ck,11,0,12.3468,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,217.41,960.74,0.0
gfx950,256,256,1280,8192,torch.float8_e4m3fn,cktile,9,0,14.9227,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x128_default,359.77,887.12,0.0
gfx950,256,512,1280,8192,torch.float8_e4m3fn,ck,114,0,20.8376,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,515.29,767.4,0.0
gfx950,256,1024,1280,8192,torch.float8_e4m3fn,cktile,216,0,27.0331,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_48x64x256_1x4x1_16x16x128_default,794.39,795.17,0.0
gfx950,256,2048,1280,8192,torch.float8_e4m3fn,cktile,99,0,36.1565,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_96x128x256_1x4x1_16x16x128_default,1187.88,899.03,0.0
gfx950,256,4096,1280,8192,torch.float8_e4m3fn,ck,138,0,57.904,a8w8_bpreshuffle_256x112x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1483.48,941.66,0.0
gfx950,256,8192,1280,8192,torch.float8_e4m3fn,ck,51,0,94.2147,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1823.48,1046.19,0.0
gfx950,256,16384,1280,8192,torch.float8_e4m3fn,ck,154,0,170.1443,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2019.45,1096.99,0.0
gfx950,256,32768,1280,8192,torch.float8_e4m3fn,ck,154,0,293.2178,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2343.63,1237.33,0.0
gfx950,256,1,2304,16384,torch.float8_e4m3fn,cktile,2,0,23.5282,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x512_1x4x1_16x16x128_default,3.21,1605.3,0.0
gfx950,256,16,2304,16384,torch.float8_e4m3fn,ck,10,0,21.4115,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,56.42,1778.7,0.0
gfx950,256,32,2304,16384,torch.float8_e4m3fn,ck,10,0,21.3018,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,113.41,1803.63,0.0
gfx950,256,64,2304,16384,torch.float8_e4m3fn,ck,5,0,23.2067,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,208.21,1684.52,0.0
gfx950,256,128,2304,16384,torch.float8_e4m3fn,cktile,152,0,27.897,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x512_1x4x1_16x16x128_default,346.41,1449.46,0.0
gfx950,256,256,2304,16384,torch.float8_e4m3fn,ck,114,0,39.2871,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,491.95,1097.63,0.0
gfx950,256,512,2304,16384,torch.float8_e4m3fn,cktile,117,0,48.8917,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_80x64x256_1x4x1_16x16x128_default,790.62,991.92,0.0
gfx950,256,1024,2304,16384,torch.float8_e4m3fn,cktile,92,0,64.6028,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_80x128x256_1x4x1_16x16x128_default,1196.69,917.06,0.0
gfx950,256,2048,2304,16384,torch.float8_e4m3fn,cktile,132,0,93.6614,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_96x128x256_1x4x1_16x16x128_default,1650.83,862.05,0.0
gfx950,256,4096,2304,16384,torch.float8_e4m3fn,cktile,89,0,140.171,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_224x192x128_1x4x1_16x16x128_default,2206.15,882.72,0.0
gfx950,256,8192,2304,16384,torch.float8_e4m3fn,cktile,55,0,261.4037,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x192x128_1x4x1_16x16x128_default,2365.98,802.27,0.0
gfx950,256,16384,2304,16384,torch.float8_e4m3fn,cktile,234,0,474.9339,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x192x128_1x4x1_16x16x128_default,2604.47,803.65,0.0
gfx950,256,32768,2304,16384,torch.float8_e4m3fn,cktile,234,0,941.4041,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x192x128_1x4x1_16x16x128_default,2627.88,770.78,0.0
gfx950,256,1,2560,8192,torch.float8_e4m3fn,ck,10,0,12.9563,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,3.24,1619.66,0.0
gfx950,256,16,2560,8192,torch.float8_e4m3fn,ck,10,0,11.7435,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,57.15,1803.94,0.0
gfx950,256,32,2560,8192,torch.float8_e4m3fn,ck,10,0,11.955,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,112.27,1789.84,0.0
gfx950,256,64,2560,8192,torch.float8_e4m3fn,ck,11,0,12.9931,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,206.6,1679.62,0.0
gfx950,256,128,2560,8192,torch.float8_e4m3fn,cktile,152,0,15.9038,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x512_1x4x1_16x16x128_default,337.57,1425.79,0.0
gfx950,256,256,2560,8192,torch.float8_e4m3fn,ck,114,0,21.9372,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,489.46,1111.33,0.0
gfx950,256,512,2560,8192,torch.float8_e4m3fn,cktile,217,0,27.7332,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_48x64x256_1x4x1_16x16x128_default,774.34,1001.95,0.0
gfx950,256,1024,2560,8192,torch.float8_e4m3fn,cktile,253,0,36.6417,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_96x128x256_1x4x1_16x16x128_default,1172.15,944.36,0.0
gfx950,256,2048,2560,8192,torch.float8_e4m3fn,cktile,119,0,57.5848,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_112x128x256_1x4x1_16x16x128_default,1491.7,837.63,0.0
gfx950,256,4096,2560,8192,torch.float8_e4m3fn,ck,51,0,93.1071,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1845.17,810.87,0.0
gfx950,256,8192,2560,8192,torch.float8_e4m3fn,flydsl,976,0,163.6521,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x2x0x2_default,2099.56,794.51,0.0
gfx950,256,16384,2560,8192,torch.float8_e4m3fn,flydsl,979,0,284.3899,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x0x2_default,2416.38,840.66,0.0
gfx950,256,32768,2560,8192,torch.float8_e4m3fn,ck,33,0,548.7549,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2504.56,833.12,0.0
gfx950,256,1,4608,16384,torch.float8_e4m3fn,flydsl,767,0,24.8086,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x2x0x2_default,6.09,3044.23,0.0
gfx950,256,16,4608,16384,torch.float8_e4m3fn,ck,10,0,22.6718,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,106.56,3348.08,0.0
gfx950,256,32,4608,16384,torch.float8_e4m3fn,ck,11,0,25.5291,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,189.27,2989.4,0.0
gfx950,256,64,4608,16384,torch.float8_e4m3fn,cktile,37,0,30.5476,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x64x512_1x4x1_16x16x128_default,316.35,2525.1,0.0
gfx950,256,128,4608,16384,torch.float8_e4m3fn,ck,114,0,41.2697,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,468.32,1908.77,0.0
gfx950,256,256,4608,16384,torch.float8_e4m3fn,cktile,226,0,50.4918,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_96x64x256_1x4x1_16x16x128_default,765.56,1625.04,0.0
gfx950,256,512,4608,16384,torch.float8_e4m3fn,cktile,92,0,64.2676,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_80x128x256_1x4x1_16x16x128_default,1202.93,1378.68,0.0
gfx950,256,1024,4608,16384,torch.float8_e4m3fn,ck,149,0,93.1125,a8w8_bpreshuffle_256x128x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1660.56,1092.35,0.0
gfx950,256,2048,4608,16384,torch.float8_e4m3fn,cktile,232,0,142.0215,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_224x192x128_1x4x1_16x16x128_default,2177.4,900.75,0.0
gfx950,256,4096,4608,16384,torch.float8_e4m3fn,flydsl,815,0,259.8623,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x0x2_default,2380.01,694.04,0.0
gfx950,256,8192,4608,16384,torch.float8_e4m3fn,cktile,235,0,472.9169,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_256x192x128_1x4x1_16x16x128_default,2615.58,603.09,0.0
gfx950,256,16384,4608,16384,torch.float8_e4m3fn,cktile,121,0,915.2083,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_160x192x128_1x4x1_16x16x128_default,2703.1,540.78,0.0
gfx950,256,32768,4608,16384,torch.float8_e4m3fn,cktile,10,0,1778.3005,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2782.32,514.18,0.0
gfx950,256,1,5120,640,torch.float8_e4m3fn,ck,9,0,5.2374,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,1.25,627.73,0.0
gfx950,256,1,5120,1280,torch.float8_e4m3fn,flydsl,415,0,5.2116,flydsl_bpreshuflle_16x64x256_F8_F8_B16_1x1x0x1_default,2.52,1259.71,0.0
gfx950,256,1,5120,3200,torch.float8_e4m3fn,ck,9,0,13.8435,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,2.37,1184.49,0.0
gfx950,256,1,5120,5120,torch.float8_e4m3fn,ck,10,0,8.9938,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,5.83,2916.43,0.0
gfx950,256,1,5120,6400,torch.float8_e4m3fn,flydsl,1213,0,15.5391,flydsl_bpreshuflle_16x64x256_F8_F8_B16_1x3x0x1_default,4.22,2109.82,0.0
gfx950,256,1,5120,25600,torch.float8_e4m3fn,flydsl,1159,0,36.6584,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x3x0x2_default,7.15,3576.47,0.0
gfx950,256,16,5120,640,torch.float8_e4m3fn,ck,9,0,5.3278,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,19.68,647.71,0.0
gfx950,256,16,5120,1280,torch.float8_e4m3fn,flydsl,83,0,5.3531,flydsl_bpreshuflle_16x64x256_F8_F8_B16_1x0x0x1_default,39.18,1258.69,0.0
gfx950,256,16,5120,3200,torch.float8_e4m3fn,ck,9,0,14.0198,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,37.4,1183.97,0.0
gfx950,256,16,5120,5120,torch.float8_e4m3fn,ck,10,0,9.0428,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,92.77,2926.1,0.0
