gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,32768,6144,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,128,0,2372.8591,flydsl_moe1_afp8_wfp8_bf16_t128x256x256_w4_bnt0_gui,0.0%,2740.1934,flydsl_moe2_afp8_wfp8_bf16_t64x128x128_reduce_xcd4_sbm128,0.0%,5113.0525,0,0,0,1088.64,592.47,
gfx950,256,1,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,32,0,14.3389,flydsl_moe1_afp8_wfp8_bf16_t32x64x256_w4_gui_kw2_fp8,0.0%,9.2202,flydsl_moe2_afp8_wfp8_bf16_t32x128x256_reduce_bnt2_persist,0.0%,23.5591,0,0,0,3.61,51474.66,
gfx950,256,2,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,32,0,16.0076,flydsl_moe1_afp8_wfp8_bf16_t32x64x256_bnt0_gui_kw2_fp8,0.0%,12.4048,flydsl_moe2_afp8_wfp8_bf16_t32x128x256_reduce,0.0%,28.4124,0,0,0,5.98,42682.6,
gfx950,256,4,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,32,0,23.7735,flydsl_moe1_afp8_wfp8_bf16_t32x64x256_w4_bnt0_gui_fp8,0.0%,18.1099,flydsl_moe2_afp8_wfp8_bf16_t32x128x256_reduce_persist,0.0%,41.8834,0,0,0,8.11,28955.43,
gfx950,256,8,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,32,0,42.3387,flydsl_moe1_afp8_wfp8_bf16_t32x64x256_w3_gui_xcd4_fp8,0.0%,25.891,flydsl_moe2_afp8_wfp8_bf16_t32x128x256_reduce_persist,0.0%,68.2297,0,0,0,9.96,17775.63,
gfx950,256,16,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,32,0,56.6658,flydsl_moe1_afp8_wfp8_bf16_t32x128x256_w3_gui_fp8,0.0%,36.8467,flydsl_moe2_afp8_wfp8_bf16_t32x128x256_atomic_persist,0.0%,93.5125,0,0,0,14.53,12971.24,
gfx950,256,32,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,32,0,83.1757,flydsl_moe1_afp8_wfp8_bf16_t32x64x256_w3_gui_fp8,0.0%,51.3632,flydsl_moe2_afp8_wfp8_bf16_t32x128x256_atomic_persist,0.0%,134.5389,0,0,0,20.2,9017.97,
gfx950,256,64,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,32,0,115.5613,flydsl_moe1_afp8_wfp8_bf16_t32x128x256_w3_gui_fp8,0.0%,69.5389,flydsl_moe2_afp8_wfp8_bf16_t32x128x256_atomic_bnt2,0.0%,185.1002,0,0,0,29.37,6557.84,
gfx950,256,128,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,32,0,124.4154,flydsl_moe1_afp8_wfp8_bf16_t32x64x256_w2_gui_fp8,0.0%,76.9755,flydsl_moe2_afp8_wfp8_bf16_t32x128x256_atomic_persist,0.0%,201.3909,0,0,0,53.98,6033.23,
gfx950,256,256,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,32,0,131.4393,flydsl_moe1_afp8_wfp8_bf16_t32x64x256_w3_gui_fp8,0.0%,81.255,flydsl_moe2_afp8_wfp8_bf16_t32x128x256_atomic,0.0%,212.6943,0,0,0,102.23,5723.69,
gfx950,256,512,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,32,0,138.504,flydsl_moe1_afp8_wfp8_bf16_t32x64x256_w3_gui_fp8,0.0%,89.0795,flydsl_moe2_afp8_wfp8_bf16_t32x128x128_atomic_bnt2,0.0%,227.5835,0,0,0,191.08,5369.96,
gfx950,256,1024,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,64,0,159.5362,flydsl_moe1_afp8_wfp8_bf16_t64x128x256_gui_fp8,0.0%,113.7872,flydsl_moe2_afp8_wfp8_bf16_t64x128x256_atomic_bnt2_persist,0.0%,273.3234,0,0,0,318.21,4505.84,
gfx950,256,2048,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,128,0,190.241,flydsl_moe1_afp8_wfp8_bf16_t128x128x256_gui_fp8,0.0%,180.7174,flydsl_moe2_afp8_wfp8_bf16_t128x128x128_reduce_persist,0.0%,370.9584,0,0,0,468.91,3370.8,
gfx950,256,4096,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,64,0,291.9083,flydsl_moe1_afp8_wfp8_bf16_t64x128x256_w4_bnt0_gui_xcd4,0.0%,305.7458,flydsl_moe2_afp8_wfp8_bf16_t64x128x256_reduce_persist,0.0%,597.6541,0,0,0,582.1,2155.39,
gfx950,256,8192,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,128,0,400.736,flydsl_moe1_afp8_wfp8_bf16_t128x128x256_w2_bnt0_gui_xcd4_fp8,0.0%,590.5346,flydsl_moe2_afp8_wfp8_bf16_t128x128x128_reduce_persist,0.0%,991.2706,0,0,0,701.91,1375.68,
gfx950,256,16384,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,128,0,653.1725,flydsl_moe1_afp8_wfp8_bf16_t128x128x256_w4_bnt0_gui_xcd4_fp8,0.0%,1137.1143,flydsl_moe2_afp8_wfp8_bf16_t128x128x128_reduce_persist,0.0%,1790.2868,0,0,0,777.29,846.05,
gfx950,256,32768,6144,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x32,1,0,128,0,1184.7875,flydsl_moe1_afp8_wfp8_bf16_t128x128x256_w2_bnt0_gui_xcd4_fp8,0.0%,2055.1738,flydsl_moe2_afp8_wfp8_bf16_t64x128x256_reduce_bnt2_xcd4_persist_sbm128,0.0%,3239.9613,0,0,0,859.0,560.7,
