gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,208,512,6144,ck,8,3,12.4624,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,105.01,372.05,0.0002
gfx942,304,224,512,6144,ck,8,3,12.4708,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,113.01,381.0,0.0002
gfx942,304,240,512,6144,ck,8,3,13.6432,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,110.67,356.66,0.0002
gfx942,304,256,512,6144,ck,8,3,13.6069,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,118.37,366.04,0.0002
gfx942,304,288,512,6144,ck,8,3,14.0531,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,128.94,370.74,0.0002
gfx942,304,320,512,6144,ck,8,3,15.6049,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,129.01,348.58,0.0002
gfx942,304,352,512,6144,ck,8,3,15.9463,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,138.88,355.5,0.0002
gfx942,304,384,512,6144,ck,8,3,17.2483,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,140.07,341.96,0.0001
gfx942,304,416,512,6144,ck,8,3,17.7247,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,147.66,345.71,0.0002
gfx942,304,448,512,6144,ck,8,3,17.9902,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,156.67,353.36,0.0003
gfx942,304,480,512,6144,ck,8,3,18.8023,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,160.61,350.3,0.0003
gfx942,304,512,512,6144,ck,18,2,19.1201,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,168.47,356.47,0.0
gfx942,304,544,512,6144,ck,18,2,20.0574,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,170.64,351.25,0.0
gfx942,304,576,512,6144,ck,18,2,19.9222,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,181.9,365.15,0.0
gfx942,304,608,512,6144,ck,8,0,20.5945,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,185.74,364.36,0.0
gfx942,304,640,512,6144,ck,18,1,22.6306,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,177.92,341.72,0.0
gfx942,304,672,512,6144,ck,8,3,23.495,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,179.95,338.91,0.0003
gfx942,304,704,512,6144,ck,18,1,22.7451,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,194.73,360.17,0.0
gfx942,304,736,512,6144,ck,18,1,24.2035,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,191.32,347.94,0.0
gfx942,304,768,512,6144,ck,18,1,23.1971,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,208.29,372.92,0.0
gfx942,304,800,512,6144,ck,18,1,24.7127,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,203.67,359.33,0.0
gfx942,304,832,512,6144,ck,18,1,23.7778,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,220.14,383.11,0.0
gfx942,304,864,512,6144,ck,18,1,25.0314,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,217.16,373.09,0.0
gfx942,304,896,512,6144,ck,18,1,24.5241,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,229.86,390.16,0.0
gfx942,304,928,512,6144,ck,18,1,25.5061,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,228.9,384.13,0.0
gfx942,304,960,512,6144,ck,18,1,24.1508,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,250.09,415.18,0.0
gfx942,304,992,512,6144,ck,18,1,26.0671,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,239.43,393.46,0.0
gfx942,304,1024,512,6144,ck,18,1,24.8106,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,259.67,422.63,0.0
gfx942,304,1088,512,6144,ck,18,1,25.5025,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,268.41,429.15,0.0
gfx942,304,1152,512,6144,ck,18,0,26.5383,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,273.11,429.69,0.0
gfx942,304,1216,512,6144,ck,18,1,26.3719,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,290.1,449.8,0.0
gfx942,304,1280,512,6144,ck,18,0,26.536,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,303.48,464.3,0.0
gfx942,304,1344,512,6144,ck,18,0,26.7042,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,316.64,478.56,0.0
gfx942,304,1408,512,6144,ck,18,0,27.2563,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,325.0,485.7,0.0
gfx942,304,1472,512,6144,ck,18,0,26.4864,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,349.65,517.13,0.0
gfx942,304,1536,512,6144,ck,18,0,26.5748,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,363.64,532.68,0.0
gfx942,304,1600,512,6144,ck,18,0,26.8053,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,375.54,545.21,0.0
gfx942,304,1664,512,6144,ck,18,0,27.8702,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,375.63,540.84,0.0
gfx942,304,1728,512,6144,ck,18,0,27.0385,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,402.08,574.44,0.0
gfx942,304,1792,512,6144,ck,18,0,26.6524,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,423.01,599.98,0.0
gfx942,304,1856,512,6144,ck,18,0,28.0235,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,416.68,586.99,0.0
gfx942,304,1920,512,6144,ck,18,0,28.6459,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,421.69,590.25,0.0
gfx942,304,1984,512,6144,ck,18,0,28.7595,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,434.02,603.87,0.0
gfx942,304,2048,512,6144,ck,18,0,27.7869,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,463.7,641.52,0.0
gfx942,304,2112,512,6144,ck,18,0,28.7995,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,461.38,634.89,0.0
gfx942,304,2176,512,6144,ck,18,0,28.9595,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,472.74,647.22,0.0
gfx942,304,2240,512,6144,ck,18,0,27.6234,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,510.18,695.14,0.0
gfx942,304,2304,512,6144,ck,18,0,29.284,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,495.0,671.38,0.0
gfx942,304,2368,512,6144,ck,18,0,29.0655,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,512.57,692.21,0.0
gfx942,304,2432,512,6144,ck,18,0,30.3614,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,503.96,677.78,0.0
gfx942,304,2496,512,6144,ck,3,0,48.4027,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,324.43,434.63,0.0
gfx942,304,2560,512,6144,ck,3,0,44.1162,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,365.08,487.25,0.0
gfx942,304,2624,512,6144,ck,3,0,49.2105,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,335.47,446.14,0.0
gfx942,304,2688,512,6144,ck,3,0,49.15,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,344.08,456.02,0.0
gfx942,304,2752,512,6144,ck,3,0,45.5627,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,380.01,501.99,0.0
gfx942,304,2816,512,6144,ck,3,0,46.5571,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,380.54,501.12,0.0
gfx942,304,2880,512,6144,ck,3,0,49.3003,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,367.53,482.54,0.0
gfx942,304,2944,512,6144,ck,3,0,48.1637,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,384.56,503.46,0.0
gfx942,304,3008,512,6144,ck,3,0,47.755,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,396.29,517.37,0.0
gfx942,304,3072,512,6144,ck,3,0,45.3576,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,426.11,554.83,0.0
gfx942,304,3136,512,6144,ck,3,0,50.8102,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,388.31,504.32,0.0
gfx942,304,3200,512,6144,ck,3,0,47.031,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,428.07,554.6,0.0
gfx942,304,3264,512,6144,ck,3,0,47.5616,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,431.76,558.06,0.0
gfx942,304,3328,512,6144,ck,3,0,48.0199,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,436.03,562.28,0.0
gfx942,304,3392,512,6144,ck,3,0,52.5058,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,406.44,522.98,0.0
gfx942,304,3456,512,6144,ck,3,0,51.3267,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,423.62,543.93,0.0
gfx942,304,3520,512,6144,ck,3,0,52.2744,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,423.65,542.85,0.0
gfx942,304,3584,512,6144,ck,3,0,52.4031,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,430.29,550.27,0.0
gfx942,304,3648,512,6144,ck,3,0,53.2572,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,430.95,550.06,0.0
gfx942,304,3712,512,6144,ck,3,0,53.1894,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,439.07,559.38,0.0
gfx942,304,3776,512,6144,ck,3,0,53.8374,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,441.26,561.17,0.0
gfx942,304,3840,512,6144,ck,3,0,53.201,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,454.11,576.51,0.0
gfx942,304,3904,512,6144,ck,3,0,54.3554,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,451.87,572.7,0.0
gfx942,304,3968,512,6144,ck,3,0,54.3651,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,459.2,581.04,0.0
gfx942,304,4032,512,6144,ck,3,0,54.5271,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,465.22,587.73,0.0
gfx942,304,4096,512,6144,ck,3,0,52.2081,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,493.6,622.62,0.0
gfx942,304,4224,512,6144,ck,3,0,55.2075,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,481.37,605.41,0.0
gfx942,304,4352,512,6144,ck,3,0,56.6019,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,483.74,606.71,0.0
gfx942,304,4480,512,6144,ck,3,0,57.3736,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,491.27,614.54,0.0
gfx942,304,4608,512,6144,ck,3,0,57.5802,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,503.49,628.27,0.0
gfx942,304,4736,512,6144,ck,3,0,58.8596,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,506.23,630.2,0.0
gfx942,304,4864,512,6144,ck,2,0,59.4702,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,514.57,639.16,0.0
gfx942,304,4992,512,6144,ck,2,0,74.8301,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,419.71,520.22,0.0
gfx942,304,5120,512,6144,ck,2,0,74.1366,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,434.5,537.47,0.0
gfx942,304,5248,512,6144,ck,2,0,74.2862,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,444.46,548.73,0.0
gfx942,304,5376,512,6144,ck,2,0,74.3009,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,455.21,560.97,0.0
gfx942,304,5504,512,6144,ck,2,0,75.1332,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,460.89,566.97,0.0
gfx942,304,5632,512,6144,ck,2,0,75.3854,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,470.03,577.25,0.0
gfx942,304,5760,512,6144,ck,2,0,76.0493,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,476.52,584.27,0.0
gfx942,304,5888,512,6144,ck,2,0,76.3548,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,485.16,593.95,0.0
gfx942,304,6016,512,6144,ck,2,0,77.3342,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,489.43,598.29,0.0
gfx942,304,6144,512,6144,ck,3,0,75.8132,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,509.87,622.4,0.0
gfx942,304,6272,512,6144,ck,2,0,77.1692,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,511.34,623.35,0.0
gfx942,304,6400,512,6144,ck,2,0,79.4125,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,507.04,617.29,0.0
gfx942,304,6528,512,6144,ck,2,0,78.6634,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,522.11,634.84,0.0
gfx942,304,6656,512,6144,ck,2,0,80.2823,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,521.61,633.46,0.0
gfx942,304,6784,512,6144,ck,2,0,81.9042,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,521.11,632.12,0.0
gfx942,304,6912,512,6144,ck,2,0,80.2779,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,541.7,656.36,0.0
gfx942,304,7040,512,6144,ck,2,0,80.0815,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,553.08,669.42,0.0
gfx942,304,7168,512,6144,ck,2,0,80.2624,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,561.87,679.35,0.0
gfx942,304,7296,512,6144,ck,2,0,81.7539,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,561.47,678.18,0.0
gfx942,304,7424,512,6144,ck,2,0,81.2182,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,575.09,693.94,0.0
gfx942,304,7552,512,6144,ck,2,0,82.6784,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,574.67,692.79,0.0
gfx942,304,7680,512,6144,ck,2,0,82.9325,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,582.62,701.73,0.0
gfx942,304,7808,512,6144,ck,2,0,82.9063,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,592.52,713.02,0.0
gfx942,304,7936,512,6144,ck,2,0,83.5625,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,597.5,718.4,0.0
gfx942,304,8064,512,6144,ck,2,0,85.3229,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,594.62,714.33,0.0
gfx942,304,8192,512,6144,ck,2,0,83.5113,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,617.16,740.81,0.0
gfx942,304,8320,512,6144,ck,2,0,84.999,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,615.83,738.64,0.0
gfx942,304,8448,512,6144,ck,2,0,84.1051,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,631.95,757.4,0.0
gfx942,304,8576,512,6144,ck,2,0,86.7599,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,621.89,744.8,0.0
