gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,1,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2320,4,6.2343,flydsl_gemm4_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0066,2.69,2693.09
gfx950,256,1,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5938,2,9.0656,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0042,4.16,4165.99
gfx950,256,1,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1361,4,10.9917,flydsl_gemm3_abf16_wbf16_bf16_t16x128x128_split_k4_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0137,4.58,4580.92
gfx950,256,1,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4011,2,14.6247,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.015,5.16,5164.01
gfx950,256,256,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6439,8,7.1962,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0221,55.95,664.81
gfx950,256,256,256,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6661,6,9.1244,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k6_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0173,88.26,703.88
gfx950,256,256,2624,6144,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,26.1369,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0057,315.81,1405.4
gfx950,256,256,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,11.6185,native,0.0,8.66,306.01
gfx950,256,256,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4045,1,11.5834,flydsl_gemm4_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,370.79,1719.96
gfx950,256,256,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7361,1,21.715,flydsl_gemm4_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,445.02,1955.67
gfx950,256,256,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,27.2042,native,0.0,473.64,2042.87
gfx950,256,256,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,39.8281,native,0.0,485.27,2053.55
gfx950,256,2,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5475,12,4.6306,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k12_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0273,0.68,345.09
gfx950,256,2,256,6144,False,torch.bfloat16,torch.bfloat16,False,False,skinny,2,0,4.9859,sol2,0.0,1.26,636.06
gfx950,256,2,2624,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,878,6,8.3414,flydsl_gemm3_abf16_wbf16_bf16_t16x64x128_split_k6_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0147,7.73,3869.71
gfx950,256,2,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,skinny,2,0,4.7249,sol2,0.0,0.17,88.45
gfx950,256,2,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3780,4,6.1878,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0085,5.42,2715.31
gfx950,256,2,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6946,2,9.1248,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0042,8.27,4140.98
gfx950,256,2,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3416,4,11.2885,flydsl_gemm6_abf16_wbf16_bf16_t16x128x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0117,8.92,4462.29
gfx950,256,2,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5195,2,14.638,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0051,10.32,5160.99
gfx950,256,32,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3082,12,4.7031,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k12_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0244,10.7,419.78
gfx950,256,32,256,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2731,12,5.77,flydsl_gemm3_abf16_wbf16_bf16_t32x64x128_split_k12_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0256,17.45,616.17
gfx950,256,32,2624,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1623,4,11.2387,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0128,91.81,2918.92
gfx950,256,32,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,7.8162,native,0.0,1.61,100.88
gfx950,256,32,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2293,2,7.6758,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0031,69.94,2236.96
gfx950,256,32,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5239,2,11.6945,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0043,103.29,3278.34
gfx950,256,32,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1602,2,13.3074,flydsl_gemm3_abf16_wbf16_bf16_t32x64x256_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0124,121.03,3831.48
gfx950,256,32,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6116,2,17.9035,flydsl_gemm6_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0056,134.94,4260.84
gfx950,256,48,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4080,8,4.7738,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.02,15.81,455.61
gfx950,256,48,256,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2477,8,6.1851,flydsl_gemm3_abf16_wbf16_bf16_t16x64x256_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0193,24.41,607.93
gfx950,256,48,2624,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1746,6,12.9622,flydsl_gemm4_abf16_wbf16_bf16_t48x64x64_split_k6_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0173,119.4,2552.46
gfx950,256,48,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,8.0695,native,0.0,2.34,122.2
gfx950,256,48,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3762,1,8.7313,flydsl_gemm7_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,92.23,1989.06
gfx950,256,48,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4232,1,12.6081,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,143.71,3064.18
gfx950,256,48,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4010,1,14.8495,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,162.69,3455.65
gfx950,256,48,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4467,2,20.9099,flydsl_gemm4_abf16_wbf16_bf16_t48x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0056,173.31,3667.02
gfx950,256,4,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4881,12,4.5863,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k12_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0215,1.37,353.89
gfx950,256,4,256,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6008,12,5.178,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k12_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0205,2.43,617.41
gfx950,256,4,2624,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3342,6,8.4475,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k6_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0169,15.27,3825.26
gfx950,256,4,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,skinny,2,0,5.8368,sol2,0.0,0.27,75.83
gfx950,256,4,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1400,4,6.3172,flydsl_gemm3_abf16_wbf16_bf16_t16x64x128_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0086,10.62,2663.58
gfx950,256,4,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6946,2,9.2369,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0042,16.35,4094.71
gfx950,256,4,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2272,4,11.4804,flydsl_gemm4_abf16_wbf16_bf16_t16x128x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0121,17.54,4391.27
gfx950,256,4,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6588,2,14.7237,flydsl_gemm7_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0057,20.51,5134.29
gfx950,256,64,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3063,12,5.0616,flydsl_gemm3_abf16_wbf16_bf16_t32x64x128_split_k12_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0328,19.89,469.35
gfx950,256,64,256,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7192,8,6.6031,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0217,30.49,600.46
gfx950,256,64,2624,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3985,3,14.1569,flydsl_gemm7_abf16_wbf16_bf16_t32x64x64_split_k3_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0101,145.77,2356.87
gfx950,256,64,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,8.1827,native,0.0,3.08,144.66
gfx950,256,64,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3181,1,8.6927,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0034,123.52,2020.51
gfx950,256,64,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4016,1,13.2611,flydsl_gemm3_abf16_wbf16_bf16_t32x64x256_split_k1_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0043,182.18,2935.53
gfx950,256,64,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2331,1,16.7063,flydsl_gemm3_abf16_wbf16_bf16_t32x64x256_split_k1_block_m_warp2_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0047,192.82,3091.19
gfx950,256,64,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6346,2,22.8561,flydsl_gemm4_abf16_wbf16_bf16_t64x64x128_split_k2_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0136,211.4,3371.98
gfx950,256,8,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4881,12,4.5522,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k12_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0205,2.76,367.56
gfx950,256,8,256,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6603,12,5.2817,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k12_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0239,4.76,614.98
gfx950,256,8,2624,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2151,6,8.8699,flydsl_gemm5_abf16_wbf16_bf16_t16x64x64_split_k6_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0236,29.08,3651.0
gfx950,256,8,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,8.9937,native,0.0,0.35,54.71
gfx950,256,8,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3780,4,6.5843,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0086,20.38,2562.99
gfx950,256,8,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5119,2,9.6277,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0043,31.37,3936.16
gfx950,256,8,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1424,4,11.8444,flydsl_gemm3_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0117,34.0,4263.24
gfx942,80,16,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,opus,10301,0,27.883,opus_gemm_gfx942_wkc_512x16x32x32_1x1_16x16x16_0x0x0,0.0,21.66,1364.4
gfx942,80,8,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10301,0,34.4629,opus_gemm_gfx942_wkc_512x16x32x32_1x1_16x16x16_0x0x0,0.0,11.68,1465.21
gfx942,80,16,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10301,0,34.8629,opus_gemm_gfx942_wkc_512x16x32x32_1x1_16x16x16_0x0x0,0.0,23.1,1453.1
gfx942,80,8,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,10300,0,8.4056,opus_gemm_gfx942_wkc_512x16x16x64_1x1_16x16x16_0x0x0,0.0,0.37,58.54
gfx942,80,16,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,10300,0,8.8163,opus_gemm_gfx942_wkc_512x16x16x64_1x1_16x16x16_0x0x0,0.0,0.71,67.02
gfx942,80,48,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,10300,0,9.7083,opus_gemm_gfx942_wkc_512x16x16x64_1x1_16x16x16_0x0x0,0.0,1.94,101.57
gfx942,80,64,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,10300,0,9.5767,opus_gemm_gfx942_wkc_512x16x16x64_1x1_16x16x16_0x0x0,0.0,2.63,123.61
gfx942,80,128,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,10300,0,10.2587,opus_gemm_gfx942_wkc_512x16x16x64_1x1_16x16x16_0x0x0,0.0,4.91,192.45
gfx942,80,16384,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,10302,0,156.3505,opus_gemm_gfx942_wkc_512x32x16x64_1x1_16x16x16_0x0x0,0.0,41.21,1296.88
gfx942,80,4,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,10300,0,47.3828,opus_gemm_gfx942_wkc_512x16x16x64_1x1_16x16x16_0x0x0,0.0,6.37,1595.43
gfx942,80,1,160,6144,False,torch.bfloat16,torch.bfloat16,False,False,skinny,2,0,6.0738,sol2,0.0,0.32,325.77
