gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,72,6144,4096,ck,7,0,14.7402,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,245.85,1787.32,0.0
gfx950,256,80,6144,4096,ck,7,0,14.701,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,273.9,1801.0,0.0
gfx950,256,88,6144,4096,ck,12,0,15.8851,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,278.83,1675.0,0.0
gfx950,256,96,6144,4096,ck,12,0,15.1727,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,318.46,1762.29,0.0
gfx950,256,104,6144,4096,ck,12,0,16.1885,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,323.35,1659.81,0.0
gfx950,256,112,6144,4096,ck,12,0,16.2708,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,346.46,1659.47,0.0
gfx950,256,120,6144,4096,ck,12,0,16.4127,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,368.0,1653.1,0.0
gfx950,256,128,6144,4096,ck,17,0,14.7781,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,435.95,1844.82,0.0
gfx950,256,136,6144,4096,ck,12,0,17.5,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,391.15,1565.37,0.0
gfx950,256,144,6144,4096,asm,0,1,17.6286,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,411.14,1561.39,0.0
gfx950,256,152,6144,4096,ck,12,0,17.5582,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,435.72,1575.12,0.0
gfx950,256,160,6144,4096,ck,11,0,16.0745,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,500.98,1728.65,0.0
gfx950,256,168,6144,4096,asm,1,1,18.2222,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,464.03,1532.11,0.0
gfx950,256,176,6144,4096,asm,1,1,18.1858,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,487.1,1542.38,0.0
gfx950,256,184,6144,4096,asm,1,1,18.3073,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,505.87,1539.3,0.0
gfx950,256,192,6144,4096,asm,1,1,18.3867,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,525.58,1539.78,0.0
gfx950,256,200,6144,4096,asm,1,1,18.435,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,546.04,1542.86,0.0
gfx950,256,208,6144,4096,asm,1,1,18.4769,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,566.6,1546.46,0.0
gfx950,256,216,6144,4096,asm,1,1,18.5062,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,587.46,1551.09,0.0
gfx950,256,224,6144,4096,asm,1,1,18.5228,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,608.67,1556.78,0.0
gfx950,256,232,6144,4096,asm,1,1,18.5698,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,628.81,1559.89,0.0
gfx950,256,240,6144,4096,asm,1,1,18.5572,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,650.94,1568.02,0.0
gfx950,256,248,6144,4096,asm,2,1,19.3767,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,644.19,1508.46,0.0
gfx950,256,256,6144,4096,asm,2,1,19.4377,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,662.88,1510.47,0.0
gfx950,256,272,6144,4096,asm,2,1,19.5367,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,700.74,1516.24,0.0
gfx950,256,288,6144,4096,asm,2,1,19.5955,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,739.74,1525.07,0.0
gfx950,256,304,6144,4096,asm,2,1,19.8471,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,770.93,1518.94,0.0
gfx950,256,320,6144,4096,asm,2,1,20.0174,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,804.61,1519.11,0.0
gfx950,256,336,6144,4096,asm,3,1,21.0148,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,804.74,1459.49,0.0
gfx950,256,352,6144,4096,asm,3,1,21.1332,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,838.34,1463.72,0.0
gfx950,256,368,6144,4096,asm,3,1,21.3391,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,867.99,1461.88,0.0
gfx950,256,384,6144,4096,asm,3,1,21.4442,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,901.29,1466.94,0.0
gfx950,256,400,6144,4096,asm,3,1,21.4696,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,937.73,1477.41,0.0
gfx950,256,416,6144,4096,asm,4,1,23.1819,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,903.2,1379.59,0.0
gfx950,256,432,6144,4096,asm,4,1,23.5385,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,923.73,1369.83,0.0
gfx950,256,448,6144,4096,asm,4,1,23.4769,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,960.46,1384.59,0.0
gfx950,256,464,6144,4096,asm,4,1,23.5358,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,992.27,1392.26,0.0
gfx950,256,480,6144,4096,asm,4,1,25.622,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,942.91,1289.13,0.0
gfx950,256,496,6144,4096,asm,5,1,28.834,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,865.8,1154.62,0.0
gfx950,256,512,6144,4096,asm,5,1,28.7192,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,897.3,1168.36,0.0
