gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,80,1408,1536,4096,opus,11000,0,77.2207,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,229.43,0.21217,0.002053
gfx942,80,1536,1536,4096,opus,11000,0,77.4084,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,249.68,0.22351,0.002205
gfx942,80,1664,1536,4096,opus,11000,0,77.5835,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,269.88,0.23483,0.001986
gfx942,80,1792,1536,4096,asm,4,1,95.0012,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,237.35,0.20143,0.0
gfx942,80,1920,1536,4096,asm,4,1,95.3951,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,253.25,0.21022,0.0
gfx942,80,2048,1536,4096,ck,14,0,107.4475,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,239.84,0.19518,0.0
gfx942,80,2304,1536,4096,asm,5,1,121.231,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,239.14,0.18812,0.0
gfx942,80,2560,1536,4096,asm,5,1,121.8246,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,264.42,0.20227,0.0
gfx942,80,2816,1536,4096,ck,14,0,146.6915,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,241.55,0.18049,0.0
gfx942,80,3072,1536,4096,opus,11000,0,151.2555,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,255.56,0.18718,0.002344
gfx942,80,3328,1536,4096,opus,11000,0,152.4549,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,274.68,0.19774,0.002761
gfx942,80,3584,1536,4096,ck,14,0,183.09,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,246.31,0.17468,0.0
gfx942,80,3840,1536,4096,ck,14,0,187.1509,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,258.18,0.18069,0.0
gfx942,80,7296,1536,4096,opus,11000,0,341.1646,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,269.09,0.17173,0.002842
gfx942,80,7680,1536,4096,opus,11000,0,342.9308,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,281.8,0.17887,0.002705
gfx942,80,15360,1536,4096,opus,11000,0,671.2028,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,287.95,0.17341,0.002959
gfx942,80,1,4096,1024,ck,7,0,6.1022,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.37,0.68885,0.0
gfx942,80,2,4096,1024,ck,7,0,5.8646,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.86,0.71833,0.0
gfx942,80,4,4096,1024,ck,7,0,5.8422,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.74,0.72424,0.0
gfx942,80,8,4096,1024,ck,7,0,6.1025,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.0,0.69939,0.0
gfx942,80,16,4096,1024,ck,7,0,5.9728,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,22.47,0.72692,0.0
gfx942,80,32,4096,1024,ck,12,0,6.963,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,38.55,0.64472,0.0
gfx942,80,48,4096,1024,ck,7,0,7.9138,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,50.88,0.5859,0.0
gfx942,80,64,4096,1024,asm,0,1,8.631,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,62.2,0.5543,0.0
gfx942,80,128,4096,1024,asm,2,1,11.3466,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,94.63,0.47362,0.0
gfx942,80,256,4096,1024,asm,5,1,17.7933,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,120.69,0.36832,0.0
gfx942,80,512,4096,1024,opus,11000,0,25.3276,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,169.58,0.3519,0.0026
gfx942,80,768,4096,1024,ck,14,0,38.6102,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,166.86,0.29195,0.0
gfx942,80,1024,4096,1024,opus,11000,0,47.0599,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,182.53,0.28966,0.002
gfx942,80,1280,4096,1024,opus,11000,0,48.3104,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,222.26,0.331,0.004
gfx942,80,1536,4096,1024,opus,11000,0,61.6251,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,209.09,0.29777,0.0027
gfx942,80,1792,4096,1024,opus,11000,0,69.6357,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,215.87,0.2974,0.0036
gfx942,80,2048,4096,1024,opus,11000,0,82.0366,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,209.42,0.2812,0.0038
gfx942,80,2304,4096,1024,opus,11000,0,90.7454,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,212.98,0.28021,0.0046
gfx942,80,2560,4096,1024,opus,11000,0,93.0663,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,230.75,0.29857,0.0043
gfx942,80,2816,4096,1024,opus,11000,0,104.2206,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,226.66,0.28926,0.0038
gfx942,80,3072,4096,1024,opus,11000,0,114.0565,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,225.94,0.285,0.0048
gfx942,80,3328,4096,1024,opus,11000,0,125.2813,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,222.84,0.27829,0.0046
gfx942,80,3584,4096,1024,opus,11000,0,135.0876,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,222.56,0.27556,0.0053
gfx942,80,3840,4096,1024,opus,11000,0,137.1743,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,234.83,0.28857,0.0052
gfx942,80,15360,4096,1024,opus,11000,0,538.2172,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,239.4,0.27081,0.007
gfx942,80,48,4096,2048,asm,0,1,11.9734,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,67.26,0.74165,0.0
gfx942,80,640,4096,2048,opus,11000,0,43.7904,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,245.2,0.34122,0.0024
gfx942,80,768,4096,2048,ck,14,0,61.1251,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,210.8,0.2659,0.0
gfx942,80,896,4096,2048,opus,11000,0,71.4763,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,210.31,0.24573,0.0019
gfx942,80,1152,4096,2048,opus,11000,0,83.0592,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,232.69,0.24302,0.0038
gfx942,80,1280,4096,2048,opus,11000,0,83.8157,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,256.21,0.25647,0.0029
gfx942,80,1408,4096,2048,ck,14,0,103.96,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,227.23,0.21938,0.0
gfx942,80,1664,4096,2048,opus,11000,0,121.3695,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,230.02,0.20951,0.003
gfx942,80,1792,4096,2048,opus,11000,0,122.7678,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,244.89,0.2178,0.0042
gfx942,80,1920,4096,2048,opus,11000,0,123.8401,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,260.11,0.2265,0.0037
gfx942,80,7296,4096,2048,opus,11000,0,462.0239,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,264.94,0.17986,0.0053
gfx942,80,7680,4096,2048,opus,11000,0,482.6771,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,266.95,0.18031,0.0052
gfx942,80,1,8192,1024,ck,7,0,7.229,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.32,1.16282,0.0
gfx942,80,2,8192,1024,ck,7,0,7.2683,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.62,1.15893,0.0
gfx942,80,4,8192,1024,ck,7,0,7.2474,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.26,1.16707,0.0
gfx942,80,8,8192,1024,ck,7,0,7.3482,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.27,1.16054,0.0
gfx942,80,16,8192,1024,ck,7,0,7.0098,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,38.29,1.23643,0.0
gfx942,80,32,8192,1024,ck,12,0,8.9039,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,60.3,1.00469,0.0
gfx942,80,48,8192,1024,asm,1,1,10.1267,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,79.52,0.91088,0.0
gfx942,80,64,8192,1024,asm,2,1,11.6546,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,92.13,0.81536,0.0
gfx942,80,128,8192,1024,asm,5,1,18.3647,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,116.94,0.57811,0.0
gfx942,80,256,8192,1024,opus,11000,0,25.4408,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,168.82,0.5049,0.0043
gfx942,80,384,8192,1024,opus,11000,0,38.656,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,166.66,0.38993,0.0016
gfx942,80,512,8192,1024,opus,11000,0,46.5585,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,184.5,0.37161,0.0021
gfx942,80,640,8192,1024,opus,11000,0,48.1669,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,222.92,0.40546,0.0037
gfx942,80,768,8192,1024,opus,11000,0,61.2057,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,210.52,0.35549,0.0034
gfx942,80,896,8192,1024,opus,11000,0,69.375,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,216.68,0.34575,0.0049
gfx942,80,1024,8192,1024,opus,11000,0,81.4635,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,210.89,0.32179,0.0046
gfx942,80,1152,8192,1024,opus,11000,0,89.9389,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,214.89,0.31624,0.0052
gfx942,80,1280,8192,1024,opus,11000,0,92.4815,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,232.21,0.33164,0.0049
gfx942,80,1408,8192,1024,opus,11000,0,103.7567,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,227.67,0.31708,0.006
gfx942,80,1536,8192,1024,opus,11000,0,112.9001,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,228.25,0.31114,0.0061
gfx942,80,1664,8192,1024,opus,11000,0,124.6619,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,223.94,0.29965,0.0061
gfx942,80,1792,8192,1024,opus,11000,0,134.1835,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,224.06,0.295,0.0059
gfx942,80,1920,8192,1024,opus,11000,0,136.6258,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,235.77,0.30603,0.0062
gfx942,80,2048,8192,1024,opus,11000,0,148.4647,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,231.43,0.29664,0.0058
gfx942,80,2304,8192,1024,opus,11000,0,169.1542,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,228.52,0.2867,0.0061
gfx942,80,2560,8192,1024,opus,11000,0,180.9656,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,237.34,0.29261,0.0057
gfx942,80,2816,8192,1024,opus,11000,0,202.2272,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,233.62,0.28389,0.0065
gfx942,80,3072,8192,1024,opus,11000,0,222.4291,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,231.71,0.27814,0.0068
gfx942,80,3328,8192,1024,opus,11000,0,235.7755,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,236.81,0.28129,0.0069
gfx942,80,3584,8192,1024,opus,11000,0,256.3819,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,234.53,0.27607,0.0067
gfx942,80,3840,8192,1024,opus,11000,0,269.2245,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,239.3,0.27945,0.0065
gfx942,80,7296,8192,1024,opus,11000,0,510.0916,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,239.97,0.26544,0.0067
gfx942,80,7680,8192,1024,opus,11000,0,533.9325,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,241.32,0.2661,0.0071
gfx942,80,15360,8192,1024,opus,11000,0,1057.1878,opus_gemm_gfx942_a8w8_bs_bpreshuf_sb_tailm_v16_512x128x128x128_4x2_16x16x32_1x128x128,243.76,0.26086,0.0076
gfx950,256,1,768,7168,asm,5,6,8.8256,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,1.25,0.62474,0.0013
gfx950,256,2,768,7168,asm,30,7,8.9844,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,2.45,0.61467,0.0052
gfx950,256,4,768,7168,asm,7,8,10.171,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,4.33,0.54467,0.0117
gfx950,256,8,768,7168,asm,31,8,10.8073,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,8.15,0.51582,0.0104
gfx950,256,16,768,7168,asm,14,7,10.1285,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,17.39,0.55727,0.0042
gfx950,256,32,768,7168,asm,15,8,9.8549,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,35.75,0.58687,0.0089
gfx950,256,48,768,7168,asm,31,8,10.5365,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,50.16,0.56212,0.0109
gfx950,256,64,768,7168,asm,15,8,9.3817,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,75.11,0.64616,0.0098
gfx950,256,80,768,7168,asm,22,7,10.4599,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,84.21,0.59287,0.0057
gfx950,256,96,768,7168,asm,7,8,9.4429,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,111.93,0.67147,0.0098
gfx950,256,112,768,7168,asm,7,8,9.2873,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,132.78,0.69771,0.0107
gfx950,256,128,768,7168,asm,7,8,9.3831,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,150.19,0.70543,0.0096
gfx950,256,144,768,7168,asm,21,6,10.3695,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,152.9,0.65176,0.0041
gfx950,256,160,768,7168,asm,13,6,10.9385,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,161.05,0.63059,0.0039
gfx950,256,176,768,7168,asm,14,7,9.7451,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,198.85,0.7221,0.0048
gfx950,256,192,768,7168,asm,15,8,9.096,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,232.4,0.78894,0.0091
gfx950,256,208,768,7168,asm,5,6,9.4424,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,242.53,0.77475,0.0041
gfx950,256,224,768,7168,asm,15,8,9.2572,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,266.41,0.80529,0.0068
gfx950,256,240,768,7168,asm,31,8,10.8125,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,244.38,0.70233,0.006
gfx950,256,256,768,7168,asm,23,8,10.9153,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,258.22,0.70848,0.0088
gfx950,256,288,768,7168,asm,23,8,11.3761,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,278.73,0.70426,0.0075
gfx950,256,320,768,7168,ck,7,0,17.2727,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,203.98,0.47997,0.0
gfx950,256,352,768,7168,ck,7,0,17.6303,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,219.82,0.48603,0.0
gfx950,256,384,768,7168,ck,7,0,17.5131,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,241.41,0.50519,0.0
gfx950,256,416,768,7168,ck,7,0,17.9933,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,254.55,0.50718,0.0
gfx950,256,448,768,7168,ck,7,0,17.7769,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,277.47,0.52902,0.0
gfx950,256,480,768,7168,ck,12,0,18.4399,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,286.6,0.52511,0.0
gfx950,256,512,768,7168,ck,12,0,18.4448,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,305.62,0.54007,0.0
gfx950,256,544,768,7168,ck,12,0,18.4836,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,324.04,0.554,0.0
gfx950,256,576,768,7168,ck,7,0,18.5259,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,342.32,0.56777,0.0
gfx950,256,608,768,7168,ck,12,0,18.8067,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,355.94,0.57411,0.0
gfx950,256,640,768,7168,ck,12,0,18.7839,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,375.13,0.58963,0.0
gfx950,256,672,768,7168,ck,12,0,18.8503,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,392.5,0.60233,0.0
gfx950,256,704,768,7168,ck,12,0,19.5508,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,396.46,0.595,0.0
gfx950,256,736,768,7168,ck,12,0,20.0064,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,405.04,0.59537,0.0
gfx950,256,768,768,7168,ck,12,0,19.2396,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,439.5,0.63357,0.0
gfx950,256,800,768,7168,ck,12,0,19.6412,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,448.45,0.6348,0.0
gfx950,256,832,768,7168,ck,12,0,19.5136,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,469.43,0.65322,0.0
gfx950,256,864,768,7168,ck,12,0,19.8179,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,480.0,0.65725,0.0
gfx950,256,896,768,7168,ck,12,0,19.7766,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,498.82,0.6727,0.0
gfx950,256,928,768,7168,ck,12,0,20.1133,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,507.99,0.67529,0.0
gfx950,256,960,768,7168,ck,17,0,21.0451,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,502.24,0.65863,0.0
gfx950,256,992,768,7168,asm,9,2,18.5298,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,589.43,0.76306,0.0
gfx950,256,1024,768,7168,ck,17,0,21.0256,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,536.22,0.68573,0.0
gfx950,256,1088,768,7168,ck,17,0,21.2531,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,563.63,0.7046,0.0
gfx950,256,1152,768,7168,ck,12,0,21.1225,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,600.48,0.73533,0.0
gfx950,256,1216,768,7168,ck,17,0,21.9912,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,608.8,0.73161,0.0
gfx950,256,1280,768,7168,ck,17,0,21.6302,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,651.54,0.76958,0.0
gfx950,256,1344,768,7168,ck,17,0,21.6757,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,682.68,0.79366,0.0
gfx950,256,1408,768,7168,ck,11,0,28.2316,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,549.11,0.62909,0.0
gfx950,256,1472,768,7168,ck,17,0,28.5916,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,566.84,0.64065,0.0
