gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,16,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,83.5682,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_fp8,0.0%,52.9328,flydsl_moe2_afp8_wfp4_bf16_t32x128x128_atomic_bnt2,0.0%,136.501,0,0,0,26.55,26549.45,
gfx950,256,32,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,135.4245,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_fp8,0.0%,81.1886,flydsl_moe2_afp8_wfp4_bf16_t32x128x128_reduce,0.0%,216.6131,0,0,0,33.46,16731.09,
gfx950,256,64,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,174.9165,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,0.0%,102.9172,flydsl_moe2_afp8_wfp4_bf16_t32x128x256_reduce_bnt2,0.0%,277.8337,0,0,0,52.17,13045.46,
gfx950,256,128,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,190.2662,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_fp8,0.0%,104.2409,cktile_a8w4_bm32,0.0%,294.5071,0,0,0,98.44,12308.9,
gfx950,256,256,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,196.6964,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_fp8,0.0%,109.2654,cktile_a8w4_bm32,0.0%,305.9618,0,0,0,189.51,11851.93,
gfx950,256,1,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,22.9503,cktile_a8w4_bm32,0.0,18.0189,cktile_a8w4_bm32,0.0,40.9692,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,2,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,27.827,cktile_a8w4_bm32,0.0,18.756,cktile_a8w4_bm32,0.0,46.583,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,4,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,40.0191,cktile_a8w4_bm32,0.0,21.31,cktile_a8w4_bm32,0.0,61.3291,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,8,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,62.7513,cktile_a8w4_bm32,0.0,33.3959,cktile_a8w4_bm32,0.0,96.1472,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,32,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,152.40320000000003,cktile_a8w4_bm32,0.0,83.0501,cktile_a8w4_bm32,0.0,235.4533,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,128,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,206.5581,cktile_a8w4_bm32,0.0,104.2409,cktile_a8w4_bm32,0.0,310.799,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,256,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,218.0959,cktile_a8w4_bm32,0.0,109.2654,cktile_a8w4_bm32,0.0,327.3613,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,512,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,527.0715,cktile_a8w4_bm32,0.0,117.3402,cktile_a8w4_bm32,0.0,644.4117,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,1024,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,286.4048,cktile_a8w4_bm32,0.0,142.6674,cktile_a8w4_bm32,0.0,429.0722,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,446.6267,cktile_a8w4_bm32,0.0,181.4069,cktile_a8w4_bm32,0.0,628.0336,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,4096,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,786.0193,cktile_a8w4_bm32,0.0,275.9191,cktile_a8w4_bm32,0.0,1061.9384,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,8192,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,1478.4233,cktile_a8w4_bm32,0.0,480.9397,cktile_a8w4_bm32,0.0,1959.363,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,16384,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,2752.7649,cktile_a8w4_bm32,0.0,908.23,cktile_a8w4_bm32,0.0,3660.9949,0,0,0,0.0,0.0,flydsl_fallback
gfx950,256,32768,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,5411.816400000001,cktile_a8w4_bm32,0.0,1750.1288,cktile_a8w4_bm32,0.0,7161.9452,0,0,0,0.0,0.0,flydsl_fallback
